union_code,union_name,upazila_name,district_name,division_name,population,population_underserved,cells_no_road_connection,pct_underserved
uni_501020020,Bogura Pourasabha (Municipality),Bogura Sadar,Bogura,Rajshahi,380878.661,0.0,0,0.0
uni_457204724,Swarmushia,Atpara,Netrakona,Mymensingh,25105.02703,0.0,0,0.0
uni_457204715,Sukhari,Atpara,Netrakona,Mymensingh,22773.24956,0.0,0,0.0
uni_457204706,Shunai,Atpara,Netrakona,Mymensingh,18833.52778,0.0,0,0.0
uni_457204474,Luneshwar,Atpara,Netrakona,Mymensingh,23304.5577,0.0,0,0.0
uni_457204209,Duaz,Atpara,Netrakona,Mymensingh,16017.91265,0.0,0,0.0
uni_457204142,Baniajan,Atpara,Netrakona,Mymensingh,20547.31035,0.0,0,0.0
uni_456194747,Trishal,Trishal,Mymensingh,Mymensingh,42908.02326,0.0,0,0.0
uni_456188160,Biska,Tarakanda,Mymensingh,Mymensingh,52087.90533,0.0,0,0.0
uni_456188151,Banihala,Tarakanda,Mymensingh,Mymensingh,35889.36348,0.0,0,0.0
uni_456188142,Balikhan,Tarakanda,Mymensingh,Mymensingh,30242.04858,0.0,0,0.0
uni_456181712,Singheshwar,Fulpur,Mymensingh,Mymensingh,33313.51789,0.0,0,0.0
uni_456172310,Gangail,Nandail,Mymensingh,Mymensingh,30689.095119999998,0.0,0,0.0
uni_456172185,Char Betagair,Nandail,Mymensingh,Mymensingh,31721.12641,0.0,0,0.0
uni_456172177,Chandipasha,Nandail,Mymensingh,Mymensingh,40332.27751,0.0,0,0.0
uni_456172143,Bir Betagair,Nandail,Mymensingh,Mymensingh,16198.60889,0.0,0,0.0
uni_456172109,Achargaon,Nandail,Mymensingh,Mymensingh,32240.69126,0.0,0,0.0
uni_456172077,Nandail Pourasabha (Municipality),Nandail,Mymensingh,Mymensingh,31190.29416,0.0,0,0.0
uni_456165745,Tarati,Muktagachha,Mymensingh,Mymensingh,38026.6455,0.0,0,0.0
uni_456165513,Mankon,Muktagachha,Mymensingh,Mymensingh,38433.09904,0.0,0,0.0
uni_456165462,Kumargata,Muktagachha,Mymensingh,Mymensingh,55237.05875,0.0,0,0.0
uni_456165453,Kheruajani,Muktagachha,Mymensingh,Mymensingh,30970.09845,0.0,0,0.0
uni_456165444,Kashimpur,Muktagachha,Mymensingh,Mymensingh,36105.57943,0.0,0,0.0
uni_456165311,Ghoga,Muktagachha,Mymensingh,Mymensingh,28896.35764,0.0,0,0.0
uni_456165219,Dulla,Muktagachha,Mymensingh,Mymensingh,49626.56067,0.0,0,0.0
uni_456165210,Daogaon,Muktagachha,Mymensingh,Mymensingh,33030.7393,0.0,0,0.0
uni_456165151,Baragram,Muktagachha,Mymensingh,Mymensingh,38230.45773,0.0,0,0.0
uni_456172410,Jahangirpur,Nandail,Mymensingh,Mymensingh,37403.99968,0.0,0,0.0
uni_456172444,Kharua,Nandail,Mymensingh,Mymensingh,31839.33987,0.0,0,0.0
uni_456172511,Moazzempur,Nandail,Mymensingh,Mymensingh,32650.82846,0.0,0,0.0
uni_456181160,Bhaitkandi,Fulpur,Mymensingh,Mymensingh,29159.49409,0.0,0,0.0
uni_456181694,Rupsi,Fulpur,Mymensingh,Mymensingh,27371.32923,0.0,0,0.0
uni_456181685,Rambhadrapur,Fulpur,Mymensingh,Mymensingh,25059.46122,0.0,0,0.0
uni_456181676,Rahimganj,Fulpur,Mymensingh,Mymensingh,25728.79937,0.0,0,0.0
uni_456181609,Payari,Fulpur,Mymensingh,Mymensingh,32078.28501,0.0,0,0.0
uni_456181278,Fulpur,Fulpur,Mymensingh,Mymensingh,29179.40853,0.0,0,0.0
uni_456181178,Chhandhara,Fulpur,Mymensingh,Mymensingh,24000.97611,0.0,0,0.0
uni_456181151,Baola,Fulpur,Mymensingh,Mymensingh,26594.65812,0.0,0,0.0
uni_456172520,Mushuli,Nandail,Mymensingh,Mymensingh,39362.1506,0.0,0,0.0
uni_456181142,Balia,Fulpur,Mymensingh,Mymensingh,21789.77018,0.0,0,0.0
uni_456181083,Fulpur Pourasabha (Municipality),Fulpur,Mymensingh,Mymensingh,31708.2545,0.0,0,0.0
uni_456172722,Singrail,Nandail,Mymensingh,Mymensingh,33748.21789,0.0,0,0.0
uni_456172713,Sherpur,Nandail,Mymensingh,Mymensingh,29189.3583,0.0,0,0.0
uni_456172679,Rajganti,Nandail,Mymensingh,Mymensingh,30418.71842,0.0,0,0.0
uni_456172546,Nandail,Nandail,Mymensingh,Mymensingh,28353.04235,0.0,0,0.0
uni_501006708,Santahar,Adamdighi,Bogura,Rajshahi,29977.558970000002,0.0,0,0.0
uni_501020542,Namuja,Bogura Sadar,Bogura,Rajshahi,24593.70391,0.0,0,0.0
uni_501020241,Erulia,Bogura Sadar,Bogura,Rajshahi,35639.16662,0.0,0,0.0
uni_506460160,Barshail,Naogaon Sadar,Naogaon,Rajshahi,17804.55569,0.0,0,0.0
uni_506460712,Shailgachhi,Naogaon Sadar,Naogaon,Rajshahi,9859.570364,0.0,0,0.0
uni_506460447,Kirtipur,Naogaon Sadar,Naogaon,Rajshahi,22714.14092,0.0,0,0.0
uni_506460355,Hapania,Naogaon Sadar,Naogaon,Rajshahi,35046.82982,0.0,0,0.0
uni_506460346,Hansaigari,Naogaon Sadar,Naogaon,Rajshahi,11802.294633,0.0,0,0.0
uni_506460213,Dubalhati,Naogaon Sadar,Naogaon,Rajshahi,16381.7138,0.0,0,0.0
uni_506460179,Chandipur,Naogaon Sadar,Naogaon,Rajshahi,22240.58393,0.0,0,0.0
uni_506460169,Boalia,Naogaon Sadar,Naogaon,Rajshahi,27967.9743,0.0,0,0.0
uni_506460151,Balihar,Naogaon Sadar,Naogaon,Rajshahi,20119.18627,0.0,0,0.0
uni_506450343,Hatur,Mahadebpur,Naogaon,Rajshahi,27332.32983,0.0,0,0.0
uni_506460142,Baktarpur,Naogaon Sadar,Naogaon,Rajshahi,26274.35415,0.0,0,0.0
uni_506460050,Naogaon Pourasabha (Municipality),Naogaon Sadar,Naogaon,Rajshahi,176343.06507,0.0,0,0.0
uni_506450811,Vimpur,Mahadebpur,Naogaon,Rajshahi,33243.799732,0.0,0,0.0
uni_506450777,Uttargram,Mahadebpur,Naogaon,Rajshahi,27825.35734,0.0,0,0.0
uni_506450710,Safapur,Mahadebpur,Naogaon,Rajshahi,21901.64056,0.0,0,0.0
uni_506450676,Raigaon,Mahadebpur,Naogaon,Rajshahi,29430.11592,0.0,0,0.0
uni_506450510,Mahadebpur,Mahadebpur,Naogaon,Rajshahi,58894.93626,0.0,0,0.0
uni_506460721,Shikarpur,Naogaon Sadar,Naogaon,Rajshahi,9931.4001876,0.0,0,0.0
uni_506460747,Tilakpur,Naogaon Sadar,Naogaon,Rajshahi,29580.66924,0.0,0,0.0
uni_506469142,Bahadurpur,Niamatpur,Naogaon,Rajshahi,33043.59106,0.0,0,0.0
uni_506469151,Bhabicha,Niamatpur,Naogaon,Rajshahi,32336.503915,0.0,0,0.0
uni_506475553,Nirmail,Patnitala,Naogaon,Rajshahi,24081.67134,0.0,0,0.0
uni_506475544,Nazipur,Patnitala,Naogaon,Rajshahi,15557.236780000001,0.0,0,0.0
uni_506475510,Matiandar,Patnitala,Naogaon,Rajshahi,21368.52389,0.0,0,0.0
uni_506475443,Krishnapur,Patnitala,Naogaon,Rajshahi,23831.21481,0.0,0,0.0
uni_506475310,Ghoshnagar,Patnitala,Naogaon,Rajshahi,17977.50643,0.0,0,0.0
uni_506475210,Dibar,Patnitala,Naogaon,Rajshahi,16839.54665,0.0,0,0.0
uni_506475118,Amair,Patnitala,Naogaon,Rajshahi,18577.04313,0.0,0,0.0
uni_506475109,Akbarpur,Patnitala,Naogaon,Rajshahi,20035.72781,0.0,0,0.0
uni_506475070,Nazipur Pourasabha (Municipality),Patnitala,Naogaon,Rajshahi,22140.21339,0.0,0,0.0
uni_506469710,Sreemantapur,Niamatpur,Naogaon,Rajshahi,31114.22504,0.0,0,0.0
uni_506469676,Rasulpur,Niamatpur,Naogaon,Rajshahi,45194.3147,0.0,0,0.0
uni_506469609,Parail,Niamatpur,Naogaon,Rajshahi,34816.63639,0.0,0,0.0
uni_506469542,Niamatpur,Niamatpur,Naogaon,Rajshahi,27347.6759,0.0,0,0.0
uni_506469343,Hajinagar,Niamatpur,Naogaon,Rajshahi,36501.18698,0.0,0,0.0
uni_506469177,Chandannagar,Niamatpur,Naogaon,Rajshahi,32146.20953,0.0,0,0.0
uni_506450443,Khajur,Mahadebpur,Naogaon,Rajshahi,37669.31907,0.0,0,0.0
uni_506450243,Enayetpur,Mahadebpur,Naogaon,Rajshahi,35136.19901,0.0,0,0.0
uni_506475621,Patnitala,Patnitala,Naogaon,Rajshahi,26159.62104,0.0,0,0.0
uni_506406510,Mathurapur,Badalgachhi,Naogaon,Rajshahi,25344.0658,0.0,0,0.0
uni_506428211,Dhamoirhat,Dhamoirhat,Naogaon,Rajshahi,22609.2974,0.0,0,0.0
uni_506428127,Aranagar,Dhamoirhat,Naogaon,Rajshahi,21312.3265,0.0,0,0.0
uni_506428118,Alampur,Dhamoirhat,Naogaon,Rajshahi,26871.78661,0.0,0,0.0
uni_506428109,Agra Dwigun,Dhamoirhat,Naogaon,Rajshahi,23892.17281,0.0,0,0.0
uni_506428030,Dhamoirhat Pourasabha (Municipality),Dhamoirhat,Naogaon,Rajshahi,10257.38008,0.0,0,0.0
uni_506406611,Paharpur,Badalgachhi,Naogaon,Rajshahi,26723.22381,0.0,0,0.0
uni_506406519,Mithapur,Badalgachhi,Naogaon,Rajshahi,20152.02348,0.0,0,0.0
uni_506406443,Kola,Badalgachhi,Naogaon,Rajshahi,22088.71347,0.0,0,0.0
uni_506450184,Cheragpur,Mahadebpur,Naogaon,Rajshahi,26057.6681,0.0,0,0.0
uni_506406161,Bilashbari,Badalgachhi,Naogaon,Rajshahi,27049.44675,0.0,0,0.0
uni_506406152,Balubhara,Badalgachhi,Naogaon,Rajshahi,21567.23128,0.0,0,0.0
uni_506406143,Badalgachhi,Badalgachhi,Naogaon,Rajshahi,37122.78556,0.0,0,0.0
uni_506406109,Adhaipur,Badalgachhi,Naogaon,Rajshahi,26677.78645,0.0,0,0.0
uni_506403710,Sahagola,Atrai,Naogaon,Rajshahi,24470.29061,0.0,0,0.0
uni_506403610,Panchupur,Atrai,Naogaon,Rajshahi,21572.833364000002,0.0,0,0.0
uni_506403510,Maniari,Atrai,Naogaon,Rajshahi,40836.74611,0.0,0,0.0
uni_506428377,Isabpur,Dhamoirhat,Naogaon,Rajshahi,20351.84766,0.0,0,0.0
uni_506428411,Jahanpur,Dhamoirhat,Naogaon,Rajshahi,20057.93364,0.0,0,0.0
uni_506428445,Khelna,Dhamoirhat,Naogaon,Rajshahi,19297.80959,0.0,0,0.0
uni_506428776,Umar,Dhamoirhat,Naogaon,Rajshahi,25366.46381,0.0,0,0.0
uni_506450175,Chandash,Mahadebpur,Naogaon,Rajshahi,23291.78101,0.0,0,0.0
uni_506447749,Tentulia,Manda,Naogaon,Rajshahi,28546.661671,0.0,0,0.0
uni_506447624,Prasadpur,Manda,Naogaon,Rajshahi,28205.71818,0.0,0,0.0
uni_506447615,Paranpur,Manda,Naogaon,Rajshahi,25545.156013,0.0,0,0.0
uni_506447548,Nurullabad,Manda,Naogaon,Rajshahi,30489.05684,0.0,0,0.0
uni_506447522,Manda,Manda,Naogaon,Rajshahi,29895.52133,0.0,0,0.0
uni_506447513,Mainam,Manda,Naogaon,Rajshahi,23819.11593,0.0,0,0.0
uni_506447470,Kusumba,Manda,Naogaon,Rajshahi,33572.24481,0.0,0,0.0
uni_506447461,Kashab,Manda,Naogaon,Rajshahi,22118.19919,0.0,0,0.0
uni_506447452,Kanshopara,Manda,Naogaon,Rajshahi,25041.75766,0.0,0,0.0
uni_506447443,Kalikapur,Manda,Naogaon,Rajshahi,25252.888123,0.0,0,0.0
uni_506447310,Ganeshpur,Manda,Naogaon,Rajshahi,32080.3984,0.0,0,0.0
uni_506447160,Bishnupur,Manda,Naogaon,Rajshahi,26513.068339999998,0.0,0,0.0
uni_506447151,Bharsho,Manda,Naogaon,Rajshahi,31492.92617,0.0,0,0.0
uni_506447142,Bhalain,Manda,Naogaon,Rajshahi,29779.365859999998,0.0,0,0.0
uni_506475612,Patichara,Patnitala,Naogaon,Rajshahi,20837.62297,0.0,0,0.0
uni_506475713,Shihara,Patnitala,Naogaon,Rajshahi,21729.51173,0.0,0,0.0
uni_501020275,Fanpore,Bogura Sadar,Bogura,Rajshahi,17714.87424,0.0,0,0.0
uni_506944221,Durduria,Lalpur,Natore,Rajshahi,30241.82333,0.0,0,0.0
uni_506955151,Brahmapur,Naldanga,Natore,Rajshahi,20678.81689,0.0,0,0.0
uni_506955142,Bipra Belgharia,Naldanga,Natore,Rajshahi,33990.8657,0.0,0,0.0
uni_506955045,Naldanga Pourasabha (Municipality),Naldanga,Natore,Rajshahi,9161.674541,0.0,0,0.0
uni_506944844,Walia,Lalpur,Natore,Rajshahi,26803.86915,0.0,0,0.0
uni_506944480,Lalpur,Lalpur,Natore,Rajshahi,59531.61482,0.0,0,0.0
uni_506944446,Kadim Chilan,Lalpur,Natore,Rajshahi,18254.26018,0.0,0,0.0
uni_506944379,Ishwardi,Lalpur,Natore,Rajshahi,31844.55922,0.0,0,0.0
uni_506944212,Duaria,Lalpur,Natore,Rajshahi,21191.17615,0.0,0,0.0
uni_506941210,Dharabarisha,Gurudaspur,Natore,Rajshahi,38155.7668,0.0,0,0.0
uni_506944178,Chong Dhupail,Lalpur,Natore,Rajshahi,45772.49146,0.0,0,0.0
uni_506944144,Bil Maria,Lalpur,Natore,Rajshahi,39318.55422,0.0,0,0.0
uni_506944118,Arjunpur Baramhati,Lalpur,Natore,Rajshahi,23817.87969,0.0,0,0.0
uni_506944109,Arbab,Lalpur,Natore,Rajshahi,48536.00887,0.0,0,0.0
uni_506944035,Gopalpur (Lalpur) Pourasabha (Municipality),Lalpur,Natore,Rajshahi,22538.33042,0.0,0,0.0
uni_506941543,Najirpur,Gurudaspur,Natore,Rajshahi,38704.11676,0.0,0,0.0
uni_506941509,Mashinda,Gurudaspur,Natore,Rajshahi,42148.26694,0.0,0,0.0
uni_506955441,Khajura,Naldanga,Natore,Rajshahi,13983.9830639,0.0,0,0.0
uni_506955508,Madhnagar,Naldanga,Natore,Rajshahi,16610.3087916,0.0,0,0.0
uni_506955608,Piprul,Naldanga,Natore,Rajshahi,24631.6746843,0.0,0,0.0
uni_506963050,Natore Pourasabha (Municipality),Natore Sadar,Natore,Rajshahi,69545.5495,0.0,0,0.0
uni_506991445,Kalam,Singra,Natore,Rajshahi,19611.33468,0.0,0,0.0
uni_506991378,Italy,Singra,Natore,Rajshahi,45466.9648,0.0,0,0.0
uni_506991344,Hatiandaha,Singra,Natore,Rajshahi,28540.60766,0.0,0,0.0
uni_506991211,Dahia,Singra,Natore,Rajshahi,44241.666766,0.0,0,0.0
uni_506991193,Chougram,Singra,Natore,Rajshahi,37560.51711,0.0,0,0.0
uni_506991184,Chhatardighi,Singra,Natore,Rajshahi,26413.61325,0.0,0,0.0
uni_506991175,Chamari,Singra,Natore,Rajshahi,21827.35578,0.0,0,0.0
uni_506991075,Singra Pourasabha (Municipality),Singra,Natore,Rajshahi,27035.73637,0.0,0,0.0
uni_506963742,Tebaria,Natore Sadar,Natore,Rajshahi,59167.35841,0.0,0,0.0
uni_506963477,Lakkhipur Kholabaria,Natore Sadar,Natore,Rajshahi,33670.42506,0.0,0,0.0
uni_506963443,Kafuria,Natore Sadar,Natore,Rajshahi,39360.66835,0.0,0,0.0
uni_506963343,Halsa,Natore Sadar,Natore,Rajshahi,28195.5362,0.0,0,0.0
uni_506963210,Dighapatia,Natore Sadar,Natore,Rajshahi,38130.10367,0.0,0,0.0
uni_506963176,Chhatni,Natore Sadar,Natore,Rajshahi,44135.26433,0.0,0,0.0
uni_506963142,Bara Harishpur,Natore Sadar,Natore,Rajshahi,60826.727230000004,0.0,0,0.0
uni_506941442,Khubjipur,Gurudaspur,Natore,Rajshahi,15211.749088,0.0,0,0.0
uni_506941176,Chapila,Gurudaspur,Natore,Rajshahi,31405.89687,0.0,0,0.0
uni_506479175,Chhaor,Porsha,Naogaon,Rajshahi,23347.47051,0.0,0,0.0
uni_506485442,Kaligram,Raninagar,Naogaon,Rajshahi,24723.28095,0.0,0,0.0
uni_506486606,Patari,Sapahar,Naogaon,Rajshahi,18499.70894,0.0,0,0.0
uni_506486308,Goala,Sapahar,Naogaon,Rajshahi,37855.383019,0.0,0,0.0
uni_506486109,Aihai,Sapahar,Naogaon,Rajshahi,27761.722542,0.0,0,0.0
uni_506485677,Raninagar,Raninagar,Naogaon,Rajshahi,20801.78633,0.0,0,0.0
uni_506485610,Parail,Raninagar,Naogaon,Rajshahi,29812.142069999998,0.0,0,0.0
uni_506485510,Mirat,Raninagar,Naogaon,Rajshahi,12519.916725000001,0.0,0,0.0
uni_506485451,Kashimpur,Raninagar,Naogaon,Rajshahi,15543.97963,0.0,0,0.0
uni_506485309,Gona,Raninagar,Naogaon,Rajshahi,21087.63814,0.0,0,0.0
uni_506941142,Biaghat,Gurudaspur,Natore,Rajshahi,22505.70756,0.0,0,0.0
uni_506485242,Ekdala,Raninagar,Naogaon,Rajshahi,29715.7101,0.0,0,0.0
uni_506485142,Baragachha,Raninagar,Naogaon,Rajshahi,31889.52712,0.0,0,0.0
uni_506479741,Tentulia,Porsha,Naogaon,Rajshahi,30905.944304,0.0,0,0.0
uni_506479542,Nitpur,Porsha,Naogaon,Rajshahi,19120.7377926,0.0,0,0.0
uni_506479508,Mashidpur,Porsha,Naogaon,Rajshahi,20122.6785,0.0,0,0.0
uni_506479317,Ghatnagar,Porsha,Naogaon,Rajshahi,23776.65219,0.0,0,0.0
uni_506479308,Ganguria,Porsha,Naogaon,Rajshahi,24456.48813,0.0,0,0.0
uni_506486706,Sapahar,Sapahar,Naogaon,Rajshahi,31627.57013,0.0,0,0.0
uni_506486715,Shiranti,Sapahar,Naogaon,Rajshahi,27076.72027,0.0,0,0.0
uni_506486741,Tilna,Sapahar,Naogaon,Rajshahi,22912.41833,0.0,0,0.0
uni_506909021,Bagatipara Pourasabha (Municipality),Bagatipara,Natore,Rajshahi,13231.1201,0.0,0,0.0
uni_506941040,Gurudaspur Pourasabha (Municipality),Gurudaspur,Natore,Rajshahi,39583.6668,0.0,0,0.0
uni_506915544,Nagar,Baraigram,Natore,Rajshahi,33450.25023,0.0,0,0.0
uni_506915510,Majhgaon,Baraigram,Natore,Rajshahi,25486.35197,0.0,0,0.0
uni_506915418,Jonail,Baraigram,Natore,Rajshahi,29886.38158,0.0,0,0.0
uni_506915409,Joari,Baraigram,Natore,Rajshahi,34560.34468,0.0,0,0.0
uni_506915309,Gopalpur,Baraigram,Natore,Rajshahi,29059.77409,0.0,0,0.0
uni_506915176,Chandai,Baraigram,Natore,Rajshahi,18689.70724,0.0,0,0.0
uni_506915142,Baraigram,Baraigram,Natore,Rajshahi,31320.527289999998,0.0,0,0.0
uni_506915031,Baraigram Pourasabha (Municipality),Baraigram,Natore,Rajshahi,10608.84322,0.0,0,0.0
uni_506915025,Banpara Pourasabha (Municipality),Baraigram,Natore,Rajshahi,27944.3145,0.0,0,0.0
uni_506909608,Panka,Bagatipara,Natore,Rajshahi,31895.39037,0.0,0,0.0
uni_506909409,Jamnagar,Bagatipara,Natore,Rajshahi,30630.26229,0.0,0,0.0
uni_506909276,Faguar Diar,Bagatipara,Natore,Rajshahi,18951.61919,0.0,0,0.0
uni_506909209,Dayarampur,Bagatipara,Natore,Rajshahi,26605.72892,0.0,0,0.0
uni_506909142,Bagatipara,Bagatipara,Natore,Rajshahi,21141.85192,0.0,0,0.0
uni_506403443,Kalikapur,Atrai,Naogaon,Rajshahi,20974.709187,0.0,0,0.0
uni_506403343,Hatkalupara,Atrai,Naogaon,Rajshahi,20203.069235,0.0,0,0.0
uni_506403152,Bisha,Atrai,Naogaon,Rajshahi,34007.61,0.0,0,0.0
uni_501054510,Malancha,Kahaloo,Bogura,Rajshahi,27011.5625,0.0,0,0.0
uni_501067160,Burail,Nandigram,Bogura,Rajshahi,44618.47357,0.0,0,0.0
uni_501067151,Bhatra,Nandigram,Bogura,Rajshahi,39855.71902,0.0,0,0.0
uni_501067142,Bhatgram,Nandigram,Bogura,Rajshahi,35957.59449,0.0,0,0.0
uni_501067045,Nandigram Pourasabha (Municipality),Nandigram,Bogura,Rajshahi,17717.21165,0.0,0,0.0
uni_501054612,Paikar,Kahaloo,Bogura,Rajshahi,16838.7325,0.0,0,0.0
uni_501054545,Narahatta,Kahaloo,Bogura,Rajshahi,21171.25613,0.0,0,0.0
uni_501054519,Murail,Kahaloo,Bogura,Rajshahi,28351.71085,0.0,0,0.0
uni_501054451,Kalai,Kahaloo,Bogura,Rajshahi,17244.29024,0.0,0,0.0
uni_501040562,Nepaltali,Gabtali,Bogura,Rajshahi,27983.176489999998,0.0,0,0.0
uni_501054442,Kahaloo,Kahaloo,Bogura,Rajshahi,24694.46201,0.0,0,0.0
uni_501054408,Jamgram,Kahaloo,Bogura,Rajshahi,23697.90255,0.0,0,0.0
uni_501054209,Durgapur,Kahaloo,Bogura,Rajshahi,25295.16886,0.0,0,0.0
uni_501054142,Birkedar,Kahaloo,Bogura,Rajshahi,38368.92811,0.0,0,0.0
uni_501054042,Kahaloo Pourasabha (Municipality),Kahaloo,Bogura,Rajshahi,16328.45,0.0,0,0.0
uni_501040732,Sukhanpukur,Gabtali,Bogura,Rajshahi,26378.76324,0.0,0,0.0
uni_501040713,Sonaray,Gabtali,Bogura,Rajshahi,30561.39188,0.0,0,0.0
uni_501067541,Nandigram,Nandigram,Bogura,Rajshahi,23221.685269999998,0.0,0,0.0
uni_501067740,Thalta Majgram,Nandigram,Bogura,Rajshahi,34751.59696,0.0,0,0.0
uni_501081065,Sariakandi Pourasabha (Municipality),Sariakandi,Bogura,Rajshahi,13516.0254,0.0,0,0.0
uni_501081142,Bhelabari,Sariakandi,Bogura,Rajshahi,18276.809690000002,0.0,0,0.0
uni_501085127,Ashekpur,Shajahanpur,Bogura,Rajshahi,33104.86356,0.0,0,0.0
uni_501085118,Aria,Shajahanpur,Bogura,Rajshahi,29206.9087,0.0,0,0.0
uni_501085109,Amrul,Shajahanpur,Bogura,Rajshahi,18954.60722,0.0,0,0.0
uni_501085020,Bogura Pourasabha (Municipality),Shajahanpur,Bogura,Rajshahi,65221.450899999996,0.0,0,0.0
uni_501081714,Sariakandi,Sariakandi,Bogura,Rajshahi,18754.228852,0.0,0,0.0
uni_501081548,Narchi,Sariakandi,Bogura,Rajshahi,22167.00932,0.0,0,0.0
uni_501081472,Kutubpur,Sariakandi,Bogura,Rajshahi,15633.47291,0.0,0,0.0
uni_501081463,Karnibari,Sariakandi,Bogura,Rajshahi,27363.43556,0.0,0,0.0
uni_501081454,Kamalpur,Sariakandi,Bogura,Rajshahi,19626.865898,0.0,0,0.0
uni_501081445,Kajla,Sariakandi,Bogura,Rajshahi,32695.167254,0.0,0,0.0
uni_501081345,Hat Sherpur,Sariakandi,Bogura,Rajshahi,17114.738116,0.0,0,0.0
uni_501081278,Fulbari,Sariakandi,Bogura,Rajshahi,47565.84889,0.0,0,0.0
uni_501081186,Chandanbaisha,Sariakandi,Bogura,Rajshahi,8197.089626,0.0,0,0.0
uni_501081177,Chaluabari,Sariakandi,Bogura,Rajshahi,20507.9616937,0.0,0,0.0
uni_501081151,Bohail,Sariakandi,Bogura,Rajshahi,35656.334106,0.0,0,0.0
uni_501040679,Rameshwarpur,Gabtali,Bogura,Rajshahi,27009.9828,0.0,0,0.0
uni_501040553,Nashipur,Gabtali,Bogura,Rajshahi,24514.51993,0.0,0,0.0
uni_506403143,Bhonpara,Atrai,Naogaon,Rajshahi,35125.830069999996,0.0,0,0.0
uni_501020729,Sheikherkola,Bogura Sadar,Bogura,Rajshahi,27854.60735,0.0,0,0.0
uni_501027312,Gopalnagar,Dhunat,Bogura,Rajshahi,31455.47296,0.0,0,0.0
uni_501027245,Elangi,Dhunat,Bogura,Rajshahi,26324.93585,0.0,0,0.0
uni_501027211,Dhunat,Dhunat,Bogura,Rajshahi,32846.82153,0.0,0,0.0
uni_501027185,Choukibari,Dhunat,Bogura,Rajshahi,37063.55462,0.0,0,0.0
uni_501027176,Chikashi,Dhunat,Bogura,Rajshahi,32078.45066,0.0,0,0.0
uni_501027142,Bhandarbari,Dhunat,Bogura,Rajshahi,20291.915507,0.0,0,0.0
uni_501027030,Dhunat Pourasabha (Municipality),Dhunat,Bogura,Rajshahi,10470.9086,0.0,0,0.0
uni_501020720,Shakharia,Bogura Sadar,Bogura,Rajshahi,11659.3634,0.0,0,0.0
uni_501040544,Naruamala,Gabtali,Bogura,Rajshahi,32309.26906,0.0,0,0.0
uni_501020711,Sabgram,Bogura Sadar,Bogura,Rajshahi,19082.8134,0.0,0,0.0
uni_501020677,Razapur,Bogura Sadar,Bogura,Rajshahi,7791.8256,0.0,0,0.0
uni_501020560,Noongola,Bogura Sadar,Bogura,Rajshahi,19716.96862,0.0,0,0.0
uni_501020551,Nishindara,Bogura Sadar,Bogura,Rajshahi,23666.5117,0.0,0,0.0
uni_456120143,Bakta,Fulbaria,Mymensingh,Mymensingh,33783.3851,0.0,0,0.0
uni_501020475,Lahiripara,Bogura Sadar,Bogura,Rajshahi,25379.60543,0.0,0,0.0
uni_501020309,Gokul,Bogura Sadar,Bogura,Rajshahi,28123.831,0.0,0,0.0
uni_501027321,Gosaibari,Dhunat,Bogura,Rajshahi,32120.10769,0.0,0,0.0
uni_501027446,Kalerpara,Dhunat,Bogura,Rajshahi,32411.89515,0.0,0,0.0
uni_501027513,Mathurapur,Dhunat,Bogura,Rajshahi,36594.08524,0.0,0,0.0
uni_501027547,Nimgachhi,Dhunat,Bogura,Rajshahi,30431.423020000002,0.0,0,0.0
uni_501040510,Mahishaban,Gabtali,Bogura,Rajshahi,31250.87039,0.0,0,0.0
uni_501040443,Kagail,Gabtali,Bogura,Rajshahi,25859.74506,0.0,0,0.0
uni_501040310,Gabtali,Gabtali,Bogura,Rajshahi,23873.69955,0.0,0,0.0
uni_501040218,Durgahata,Gabtali,Bogura,Rajshahi,35907.34112,0.0,0,0.0
uni_501040209,Dakkhinpara,Gabtali,Bogura,Rajshahi,21149.85053,0.0,0,0.0
uni_501040142,Baliadighi,Gabtali,Bogura,Rajshahi,28728.65038,0.0,0,0.0
uni_501040040,Gabtali Pourasabha (Municipality),Gabtali,Bogura,Rajshahi,16682.1924,0.0,0,0.0
uni_501033939,Zianagar,Dupchachia,Bogura,Rajshahi,17158.56161,0.0,0,0.0
uni_501033740,Talora,Dupchachia,Bogura,Rajshahi,14851.11785,0.0,0,0.0
uni_501033318,Gunahar,Dupchachia,Bogura,Rajshahi,24262.99764,0.0,0,0.0
uni_501033309,Gobindapur,Dupchachia,Bogura,Rajshahi,29626.62104,0.0,0,0.0
uni_501033209,Dupchachia,Dupchachia,Bogura,Rajshahi,25763.42171,0.0,0,0.0
uni_501033175,Chamrul,Dupchachia,Bogura,Rajshahi,25210.69552,0.0,0,0.0
uni_501033070,Talora  Pourasabha (Municipality),Dupchachia,Bogura,Rajshahi,23865.46826,0.0,0,0.0
uni_501033037,Dupchachia Pourasabha (Municipality),Dupchachia,Bogura,Rajshahi,38249.7601,0.0,0,0.0
uni_501085179,Chopinagar,Shajahanpur,Bogura,Rajshahi,22331.283480000002,0.0,0,0.0
uni_501085312,Gohail,Shajahanpur,Bogura,Rajshahi,22466.50682,0.0,0,0.0
uni_501085445,Kharna,Shajahanpur,Bogura,Rajshahi,31620.24862,0.0,0,0.0
